label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,cluster_soft_count_0,cluster_soft_count_1,cluster_soft_count_2,cluster_soft_count_3,cluster_soft_count_4,cluster_soft_count_5,grad_cam_pp_count,intersection_count_grad_cam_pp_0,union_count_grad_cam_pp_0,intersection_soft_count_grad_cam_pp_0,union_soft_count_grad_cam_pp_0,correlation_grad_cam_pp_0,intersection_count_grad_cam_pp_1,union_count_grad_cam_pp_1,intersection_soft_count_grad_cam_pp_1,union_soft_count_grad_cam_pp_1,correlation_grad_cam_pp_1,intersection_count_grad_cam_pp_2,union_count_grad_cam_pp_2,intersection_soft_count_grad_cam_pp_2,union_soft_count_grad_cam_pp_2,correlation_grad_cam_pp_2,intersection_count_grad_cam_pp_3,union_count_grad_cam_pp_3,intersection_soft_count_grad_cam_pp_3,union_soft_count_grad_cam_pp_3,correlation_grad_cam_pp_3,intersection_count_grad_cam_pp_4,union_count_grad_cam_pp_4,intersection_soft_count_grad_cam_pp_4,union_soft_count_grad_cam_pp_4,correlation_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_5,intersection_soft_count_grad_cam_pp_5,union_soft_count_grad_cam_pp_5,correlation_grad_cam_pp_5,grad_cam_count,intersection_count_grad_cam_0,union_count_grad_cam_0,intersection_soft_count_grad_cam_0,union_soft_count_grad_cam_0,correlation_grad_cam_0,intersection_count_grad_cam_1,union_count_grad_cam_1,intersection_soft_count_grad_cam_1,union_soft_count_grad_cam_1,correlation_grad_cam_1,intersection_count_grad_cam_2,union_count_grad_cam_2,intersection_soft_count_grad_cam_2,union_soft_count_grad_cam_2,correlation_grad_cam_2,intersection_count_grad_cam_3,union_count_grad_cam_3,intersection_soft_count_grad_cam_3,union_soft_count_grad_cam_3,correlation_grad_cam_3,intersection_count_grad_cam_4,union_count_grad_cam_4,intersection_soft_count_grad_cam_4,union_soft_count_grad_cam_4,correlation_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_5,intersection_soft_count_grad_cam_5,union_soft_count_grad_cam_5,correlation_grad_cam_5
1.0,5.949321269989014,20.978036880493164,31.25527000427246,23.688356399536133,7.889103412628174,7.388653755187988,3.1294281482696533,147,325,369,55,56,72,539,508,565,430,282,486,489,19,636,118,1028,-0.193901815849699,319,814,467,997,0.8287573897944838,26,858,117,1054,-0.290507945831845,55,544,193,919,0.6396332654698949,51,545,205,771,0.5608014687054457,19,561,294,975,-0.12130085106271833,450,4,597,91,989,-0.19659757951488493,318,775,435,958,0.9012238229672718,9,819,83,1015,-0.2955036361193085,55,505,169,880,0.558911266409929,51,506,195,732,0.5399197211337677,13,522,277,936,-0.12358457961480372
1.0,12.724419593811035,1.3622615337371826,134.17616271972656,0.935352623462677,20.292510986328125,21.75728988647461,0.6226302981376648,59,733,51,58,80,43,131,889,222,416,425,638,891,11,950,76,1022,-0.1524025219925508,725,1624,863,1780,0.868152345447648,16,942,145,1113,-0.18786347184566554,58,949,378,1307,0.528158448429745,75,971,401,1316,0.4849014162053318,6,934,585,1529,-0.13057546270656173,868,3,927,58,999,-0.14609404146122287,724,1601,841,1757,0.9610604941913115,6,919,127,1090,-0.1810336140157022,57,926,375,1284,0.49915059691387664,75,948,394,1293,0.4216788839367846,3,911,578,1506,-0.1354749896999638
1.0,11.485627174377441,1.0662953853607178,52.57093048095703,1.403112530708313,9.910391807556152,12.200094223022461,1.6281362771987915,448,248,73,23,35,197,197,342,247,231,285,430,321,7,769,37,518,-0.07658034389289915,241,569,311,663,0.8953487463590699,11,394,70,568,-0.07628009950229371,22,344,148,552,0.6136014342048342,33,356,172,606,0.6248892235897295,7,518,159,751,-0.10735174427099212,301,1,749,24,498,-0.07587879613683392,239,549,296,643,0.9446163559756365,6,374,56,548,-0.07797990457268374,21,324,137,532,0.5977866287007602,33,336,165,586,0.595156225546279,1,498,145,731,-0.1066804444825571
1.0,6.016999244689941,7.0600457191467285,10.546131134033203,7.255433082580566,4.6059441566467285,6.1203107833862305,0.6119325160980225,184,253,398,19,103,67,413,544,707,291,267,454,326,1,510,49,739,-0.12957490273712718,170,579,305,870,0.7649207064267913,23,724,109,1033,-0.20122054637105263,19,345,91,617,0.6376585058168225,101,429,221,593,0.5885360444261916,12,393,227,780,-0.013022648655302546,313,0,497,40,726,-0.1308691023427042,169,566,293,857,0.8017957892856643,15,711,99,1020,-0.20371355651144096,19,332,91,604,0.6109199297823852,101,416,215,580,0.5908604143009458,9,380,219,767,-0.019077641448906155
1.0,11.678205490112305,0.9258292317390442,45.0643196105957,0.6260892152786255,12.938488960266113,12.84050178527832,1.5830985307693481,292,434,95,27,53,123,180,564,279,265,319,542,546,4,838,52,726,-0.07686498367111934,419,980,537,1110,0.8171743892084758,21,641,124,825,-0.10125808942890338,26,573,215,811,0.6366461976155086,53,599,235,865,0.6215455277997127,23,669,350,1088,-0.11966336243677858,513,2,805,38,693,-0.07645076457979368,417,947,510,1077,0.8975459013050928,13,608,111,792,-0.10151502342821735,25,540,208,778,0.6440159404696604,53,566,216,832,0.5556009388477918,3,636,324,1055,-0.12129461628847299
1.0,9.198765754699707,4.17946195602417,34.73436737060547,7.628252983093262,21.178773880004883,9.474199295043945,1.7275947332382202,234,282,271,75,53,109,344,492,438,332,262,421,432,8,666,90,776,-0.1296181880861688,251,714,414,924,0.8695295418005142,35,703,110,870,-0.19654610940130232,71,507,226,764,0.7126077853266175,52,485,182,694,0.666571548562845,15,541,228,853,-0.10962096045248919,383,0,617,61,727,-0.1269997951307988,247,665,373,875,0.9203231612108954,13,654,76,821,-0.19177848972915015,69,458,205,715,0.7690739617830167,52,436,171,645,0.6039752912725654,2,492,204,804,-0.11181740379704914
1.0,12.090140342712402,0.14488014578819275,148.56166076660156,0.07125227898359299,33.7054557800293,32.36625671386719,2.6942665576934814,58,729,23,59,55,100,108,875,93,420,483,533,876,3,934,62,984,-0.1539571583521935,727,1605,866,1751,0.7533981896555405,4,899,53,969,-0.05670981316516569,57,935,413,1296,0.49058823673542307,55,931,431,1359,0.557882993730774,30,976,416,1409,-0.1121925878880701,833,0,891,46,941,-0.1706479501115714,715,1562,829,1708,0.8694331906278818,1,856,49,926,-0.08080322695358841,57,892,401,1253,0.5082913547239937,55,888,416,1316,0.48000317284747746,5,933,374,1366,-0.15785921301213535
1.0,4.450320720672607,16.59482765197754,39.16984939575195,20.900205612182617,7.721743583679199,15.233587265014648,0.876105546951294,184,323,387,12,101,17,550,515,666,367,278,350,480,16,664,128,1030,-0.22528646374278444,310,803,451,995,0.8599195603234969,33,867,158,1146,-0.3288667600005843,12,492,185,847,0.6046053341457376,101,581,263,758,0.6217438264744687,8,497,269,830,-0.06498991175361023,428,3,612,85,978,-0.22072910307978175,303,751,415,943,0.9107189730491361,9,815,113,1094,-0.32185224594303513,10,440,163,795,0.6160357866092979,98,529,234,706,0.6002570180371594,5,445,253,778,-0.0736598644182242
1.0,5.123249053955078,3.4701197147369385,18.74864959716797,7.261608600616455,1.957755446434021,13.047728538513184,2.3061094284057617,148,298,319,16,117,126,206,518,513,252,370,523,485,2,633,32,691,-0.08208196097245357,288,783,458,1003,0.8052155898681824,47,804,159,998,-0.21091243364703482,16,501,116,737,0.4876692985689382,113,602,273,855,0.7489620910265984,19,611,298,1008,-0.11757699180682986,447,1,595,24,653,-0.08475585781005998,286,745,431,965,0.8362798907335833,28,766,138,960,-0.2180341985476657,16,463,110,699,0.4859815332702398,113,564,265,817,0.7709228637861631,3,573,280,970,-0.12429566120378427
1.0,12.849698066711426,9.079904556274414,56.61768341064453,14.61983871459961,6.080530166625977,15.922362327575684,0.7131390571594238,117,355,452,8,65,27,341,516,630,248,316,401,492,11,609,70,833,-0.1249546743422555,350,847,468,1008,0.9050311276182291,54,944,154,1122,-0.22683102853468323,8,500,103,740,0.6059632773103246,61,557,263,808,0.5590788244993293,8,519,302,893,-0.05058726312962348,452,5,569,45,793,-0.12425701893956269,347,807,440,968,0.9582130400592,28,904,117,1082,-0.2257473816173808,7,460,95,700,0.5936382323726961,61,517,247,768,0.5665326816668825,4,479,292,853,-0.054359432289701394
1.0,7.852610111236572,0.8274953365325928,30.270967483520508,3.027714729309082,13.374802589416504,11.880819320678711,3.936676025390625,354,256,160,51,50,153,211,441,285,287,310,454,428,6,782,78,639,-0.08081315644762534,254,684,412,869,0.8141664613423204,20,588,77,713,-0.09545675260197758,51,479,216,715,0.6323268716188905,50,478,203,738,0.7110765543247364,47,581,251,882,-0.03733037994669366,358,0,712,41,569,-0.08424839824576516,245,614,347,799,0.8960692025757174,7,518,54,643,-0.09920658045432743,48,409,196,645,0.7051498421357424,50,408,183,668,0.6492164981430893,8,511,190,812,-0.0524516715846732
1.0,6.543704509735107,14.865955352783203,24.570959091186523,7.686844348907471,6.772602558135986,6.570049285888672,1.9204157590866089,383,192,222,47,33,147,355,319,426,331,205,403,341,4,724,72,696,-0.08901137297169463,190,533,285,660,0.9236907500706238,30,563,104,767,-0.13626937630216113,47,388,198,672,0.6128013749097616,33,374,122,546,0.6565651683698124,37,488,229,744,-0.05627337055829651,286,2,669,48,641,-0.08668775987847648,189,478,266,605,0.9523415869724685,12,508,68,712,-0.13305625700521584,42,333,160,617,0.6325324140313431,33,319,118,491,0.6240191555644353,8,433,188,689,-0.062140210283347735
1.0,4.460906505584717,0.41861724853515625,10.388571739196777,0.7617537975311279,8.65001392364502,4.545949935913086,25.956138610839844,40,229,43,80,47,585,220,415,173,219,394,909,473,1,513,79,693,-0.0642890676219747,227,702,389,888,0.7492122757417641,9,516,75,646,-0.021754140370009122,79,553,199,692,0.6051092990229587,44,520,179,867,0.5764346361784211,113,1058,415,1382,-0.21650430749881916,369,0,409,48,589,-0.07084450634599154,221,598,331,784,0.7598219227508851,2,412,57,542,-0.028158387846080286,77,449,147,588,0.6104773588327571,42,416,143,763,0.544868481212573,27,954,320,1278,-0.22532135656991475
0.0,3.743006944656372,1.3830175399780273,2.618037700653076,2.601654291152954,4.667850971221924,5.3849687576293945,16.7003231048584,353,97,96,28,37,413,293,205,296,152,187,637,193,7,546,52,486,-0.048153943747063846,69,290,149,398,0.6430046474064571,9,289,76,489,-0.03829383616110467,28,221,82,345,0.6958245458928959,37,230,85,380,0.699479622087109,43,606,162,830,-0.08998278783911304,140,1,493,20,433,-0.04768438877778675,68,237,119,345,0.6428154805427543,1,236,55,436,-0.037532522507261315,27,168,58,292,0.6935995600913643,37,177,74,327,0.7010034555680558,6,553,113,777,-0.09047613848042918
1.0,10.423697471618652,2.6909356117248535,31.714487075805664,6.084018707275391,16.199237823486328,11.966936111450195,2.941831350326538,291,274,199,47,62,151,356,436,392,296,261,574,437,8,728,70,793,-0.15123007639448147,271,711,411,873,0.8480104764773175,39,636,123,829,-0.1142314612829354,43,484,193,733,0.7205278649215587,61,499,203,698,0.6892209613850548,15,588,306,1011,-0.09828858481396763,399,3,690,45,755,-0.15505975611560127,270,673,388,835,0.9044654286184514,18,598,97,791,-0.12090688814511755,42,446,180,695,0.7198504167333722,61,461,193,660,0.6465609703095071,5,550,291,973,-0.09896934098815155
1.0,18.561338424682617,4.693162441253662,67.49412536621094,2.9123947620391846,43.156028747558594,42.294918060302734,4.140942096710205,107,504,100,100,135,78,235,775,297,372,421,670,793,13,900,82,1028,-0.17406316698891897,495,1297,745,1568,0.7097115844992476,21,893,155,1090,-0.17977124226900715,98,893,317,1165,0.4864145677812609,132,928,382,1214,0.6469639713979923,34,871,590,1463,-0.08470492659042259,742,3,849,60,977,-0.1765372723604231,494,1246,705,1517,0.7543742258982232,6,842,133,1039,-0.18288520310684747,98,842,303,1114,0.559120320837974,130,877,359,1163,0.6202827720178999,11,820,561,1412,-0.09331117141535346
0.0,-4.470570087432861,34.77406311035156,0.06303004175424576,73.94514465332031,0.04840020835399628,0.03852580860257149,1.2525714635849,270,10,622,5,4,113,706,55,847,259,128,286,28,4,298,16,734,-0.06249514010991633,10,38,14,83,0.8429433359165767,7,650,16,875,-0.0874355647403151,5,33,13,287,0.10447596879285626,2,32,7,156,0.47396341757243954,0,141,17,314,-0.02464424955770483,18,0,288,6,724,-0.05776279197361619,10,28,11,73,0.8517483910334236,1,640,9,865,-0.08135913538318802,5,23,7,277,0.07215765419029109,2,22,6,146,0.4690755299649955,0,131,14,304,-0.023381515920532257
0.0,-9.640405654907227,50.17543029785156,0.0057527790777385235,62.846134185791016,0.10005370527505875,0.00516663258895278,13.407973289489746,277,0,567,7,0,173,916,5,963,652,135,583,21,3,298,7,937,-0.05066860373328507,0,21,4,26,0.7282436771351989,5,588,8,984,-0.06872987756417025,7,28,15,673,0.7487968875501317,0,21,2,156,0.19341370355618007,6,194,13,604,-0.028515481210779417,10,0,287,0,926,-0.04455412627754025,0,10,3,15,0.7189514239275101,0,577,0,973,-0.05993744003240203,7,17,10,662,0.7163343074410891,0,10,1,145,0.016639883401931087,3,183,10,593,-0.02866727749206255
0.0,-6.186563968658447,13.360369682312012,0.0013330430956557393,8.179337501525879,0.05235941335558891,0.0008102611172944307,10.478691101074219,567,0,154,6,0,297,377,9,393,175,114,469,5,0,572,2,382,-0.015238943507701755,0,5,1,14,0.6803426435548027,0,159,2,398,-0.022866293076739905,5,11,5,180,0.9792813798978381,0,5,0,119,-0.011609876803086361,0,302,4,474,-0.022415416550118146,5,0,572,2,382,-0.015248094565149662,0,5,1,14,0.6820792330501588,0,159,2,398,-0.02289179389891429,5,11,5,180,0.9765791126767395,0,5,0,119,-0.011614303745280113,0,302,4,474,-0.022494009438137737
0.0,-3.0197386741638184,21.249496459960938,0.022158866748213768,27.377809524536133,0.13290393352508545,0.008183840662240982,0.8733137249946594,392,6,484,16,0,126,580,102,707,279,99,267,34,3,426,9,614,-0.0432873381794391,6,40,16,136,0.8929106351547209,2,518,15,741,-0.06969632217942404,16,50,24,313,0.9413305063362706,0,34,2,133,0.7600581456032716,7,160,29,301,0.10573745955912187,28,2,420,6,608,-0.042087246215131116,6,34,16,130,0.8702051011275197,1,512,11,735,-0.0677391029387596,14,44,19,307,0.9456250125936819,0,28,2,127,0.7379093005118482,5,154,24,295,0.08796053808409494
0.0,-4.854067802429199,1.80775785446167,0.07236725836992264,2.7461256980895996,0.034460727125406265,0.021935012191534042,17.029476165771484,513,18,89,2,5,397,324,30,439,160,129,570,29,0,542,3,353,-0.03751230336169853,14,47,24,59,0.454069666410086,1,118,16,468,-0.03581882135594357,1,31,9,189,0.1460749539100479,5,34,12,158,0.672380459843254,8,426,26,599,-0.0475615311323608,25,0,538,2,349,-0.0357101728409061,14,43,23,55,0.4338149357829432,1,114,13,464,-0.03603118729153822,1,27,8,185,0.1412753906264364,5,30,11,154,0.653744663118198,4,422,22,595,-0.04962876839238246
1.0,3.3965773582458496,4.555069923400879,3.893270254135132,2.8079447746276855,6.458460807800293,5.635825157165527,18.884092330932617,181,170,79,88,79,427,255,381,237,267,250,723,442,12,623,82,697,-0.07049326591783052,152,612,338,823,0.6197667287984766,11,521,82,679,-0.08583249472077116,74,530,198,709,0.666597148135552,77,521,158,692,0.5241409402372323,116,869,360,1165,-0.15718002740271572,324,3,505,54,579,-0.07268390179103128,150,494,258,705,0.6256030644989418,6,403,57,561,-0.08737595201532614,72,412,136,591,0.6444353310327374,76,403,131,574,0.5125106048267167,17,751,254,1047,-0.16260189760638166
1.0,5.609371662139893,3.1245644092559814,6.457186222076416,4.621545314788818,3.7284276485443115,1.0510121583938599,4.840826988220215,229,195,307,19,27,247,335,309,668,284,186,620,157,4,386,35,492,-0.04329772649694122,78,352,133,466,0.9641316116375793,21,464,65,825,-0.0769860182624499,19,176,75,441,0.8197080884665738,26,184,56,343,0.18572705712969537,9,404,114,777,-0.06740254222945032,142,1,371,29,477,-0.03969233161940478,78,337,124,451,0.9810243762950294,12,449,53,810,-0.07532060588536935,19,161,71,426,0.7996243659111644,26,169,51,328,0.07904415431280212,6,389,107,762,-0.0647088974907279
0.0,-5.4266533851623535,18.478174209594727,0.032106053084135056,10.397578239440918,0.05061471462249756,0.031193293631076813,13.42101001739502,339,63,250,3,13,356,621,101,651,322,96,572,32,3,371,9,653,-0.03631135187655173,6,95,14,133,0.2910885268119523,3,282,18,683,-0.037272084779548326,3,35,13,354,0.33004529158461304,9,45,14,128,0.8839318547854672,8,388,25,604,-0.03684138246992972,21,0,360,3,642,-0.03295709742105408,5,84,12,122,0.23034091153521868,1,271,13,672,-0.033848573679974646,3,24,6,343,0.2848387290411431,9,34,12,117,0.9007412494080863,3,377,16,593,-0.03531106762005996
0.0,0.8655374646186829,0.06877517700195312,0.9058682918548584,0.4808545410633087,0.04096386209130287,0.635524332523346,2.007275104522705,365,254,104,3,106,192,83,374,628,45,299,600,248,0,613,5,331,-0.07975421046373814,123,502,216,622,0.6107727202636292,12,352,232,876,-0.11050250302870637,3,251,13,293,0.23348124454792,103,354,176,547,0.7397782715990289,7,440,238,848,-0.09427655666897686,240,0,605,1,323,-0.08741663559233205,123,494,210,614,0.42069658870464655,8,344,224,868,-0.12534130474829897,3,243,11,285,0.1060850597322604,103,346,175,539,0.7446968940647425,3,432,230,840,-0.10397513950892487
1.0,20.236886978149414,0.7301473617553711,52.47428894042969,1.5103075504302979,23.228116989135742,32.331878662109375,0.38557517528533936,27,674,96,54,169,4,98,932,579,271,414,755,827,5,854,65,925,-0.05431267150341796,595,1501,810,1759,0.7706489039238885,10,923,404,1406,-0.07884497815369293,54,881,247,1098,0.5976256139302676,163,996,389,1241,0.692377078095767,0,831,639,1582,-0.024218872433404735,819,2,846,58,917,-0.0627785543530535,592,1493,804,1751,0.840828566442186,9,915,396,1398,-0.08985024420755094,53,873,242,1090,0.605209982418454,163,988,389,1233,0.6426497417421739,0,823,637,1574,-0.025190270131697202
1.0,15.747632026672363,0.8748896718025208,61.30451202392578,1.789684772491455,27.269947052001953,38.64109802246094,0.5848151445388794,53,568,119,86,188,10,169,887,358,341,471,661,907,6,960,107,1076,-0.18034702899447064,565,1475,868,1794,0.7072290101869912,59,1026,269,1265,-0.23357207760133228,84,993,309,1248,0.5911435744490405,186,1095,461,1378,0.48124944411912873,7,917,646,1568,0.012444301436622313,871,3,924,84,1040,-0.18054657025122764,565,1439,842,1758,0.764298528077218,29,990,236,1229,-0.23469227677392787,84,957,299,1212,0.6439213878033317,186,1059,451,1342,0.5273531305814435,4,881,632,1532,0.005239113516601345
1.0,0.9456222057342529,4.705260753631592,1.0595554113388062,13.383807182312012,0.5252130031585693,1.2664674520492554,1.109634518623352,193,138,486,9,89,109,344,325,827,253,198,426,336,5,529,42,680,-0.06646189824351671,136,474,282,661,0.8005382528317335,88,822,290,1163,-0.1516199433294939,9,345,35,589,0.7425675510823486,88,425,140,534,0.7664196952056809,10,445,227,762,-0.03527748428917526,309,4,502,28,653,-0.08241203853242048,135,447,264,634,0.7084259080617181,66,795,266,1136,-0.1868416151161622,9,318,28,562,0.6210131532179307,88,398,135,507,0.6695429152164114,7,418,219,735,-0.04996146148575481
0.0,0.10642194002866745,0.9934261441230774,0.2211206555366516,7.881852149963379,0.02159898355603218,0.29257553815841675,0.580865204334259,118,297,466,4,49,90,271,476,914,257,153,529,119,0,237,4,390,-0.0632211107883387,62,416,95,595,0.8060466448754495,4,585,107,1033,-0.10782169462413273,1,123,9,376,0.4097158147683704,47,168,89,272,0.903378711382387,5,209,110,648,-0.02742969250907352,118,0,236,4,389,-0.06675993928934766,62,415,95,594,0.7976199364378921,4,584,106,1032,-0.1131769943568594,1,122,9,375,0.38316751373717195,47,167,88,271,0.8740471646579833,4,208,109,647,-0.032115185026329277
0.0,-7.217739105224609,22.013267517089844,0.004315268248319626,18.157791137695312,0.1507091224193573,0.0008550783386453986,22.38117218017578,390,0,352,7,0,275,861,5,819,618,66,511,10,0,400,9,871,-0.04042441251980731,0,10,2,15,0.7091049520445792,1,362,7,829,-0.036528897170704226,7,17,10,628,0.9348718576126048,0,10,1,76,0.027829499719931823,2,285,5,521,-0.024266807031986522,5,0,395,5,866,-0.036976379216725995,0,5,2,10,0.6831644077411925,0,357,2,824,-0.035103473010502886,5,12,5,623,0.8911105712587838,0,5,0,71,-0.007518097343955989,0,280,2,516,-0.026233577297054573
0.0,-2.1593081951141357,0.2969743609428406,0.0032016916666179895,6.059584140777588,0.013352431356906891,0.0004898775951005518,4.380364418029785,297,0,340,0,0,387,160,7,671,347,231,723,5,3,302,4,165,0.5267186215331046,0,5,4,12,0.9986763613579225,2,345,5,676,-0.004800838226189641,0,5,5,352,0.9953354500539159,0,5,0,236,-0.02218441561198196,0,392,4,728,0.0058443486453547185,0,0,297,0,160,,0,0,0,7,,0,340,0,671,,0,0,0,347,,0,0,0,231,,0,387,0,723,
0.0,0.16686823964118958,2.511789083480835,0.8948032855987549,6.87681245803833,0.11063208431005478,1.482462763786316,7.442957401275635,242,59,358,19,30,316,426,147,671,286,218,517,148,4,390,28,574,-0.06070743005000122,58,207,122,295,0.8759932492118676,36,506,97,819,-0.06151029063631682,3,167,14,434,-0.016651727484608518,30,178,64,366,0.8429338187832632,17,464,95,665,-0.0311358218841463,122,2,364,18,548,-0.0635138570323734,58,181,109,269,0.8639064079247917,27,480,82,793,-0.06413360999958483,3,141,7,408,-0.01932836633893375,30,152,56,340,0.8241282382666485,2,438,80,639,-0.034705727282732086
0.0,-3.2125933170318604,26.770776748657227,0.004705703351646662,39.25345230102539,0.013792159035801888,0.0012864675372838974,0.7181022763252258,369,0,574,0,0,81,709,8,820,358,115,312,6,0,375,2,715,-0.0385839923884027,0,6,4,14,0.9557372473576586,6,580,6,826,-0.03610082173979291,0,6,2,364,0.8821908644472386,0,6,2,121,0.11393569133914543,0,87,0,318,-0.01864499364369723,2,0,371,1,711,-0.027443361574806393,0,2,1,10,0.32567604324998467,2,576,2,822,-0.03125904835699171,0,2,1,360,0.5461049409003845,0,2,1,117,0.7711531534314119,0,83,0,314,-0.014314690720717942
0.0,-8.543375968933105,132.64495849609375,2.5352632999420166,32.7573127746582,0.1957748979330063,1.3273957967758179,37.98868942260742,509,47,218,6,5,239,753,106,529,237,127,640,113,1,622,11,866,-0.1467328451153178,45,160,89,219,0.9399438483875007,3,331,12,642,-0.12535804315271085,3,119,27,350,0.6139507020011139,4,118,74,240,0.722061553035003,57,352,98,753,-0.054523614466361454,57,0,566,6,810,-0.13026497012463203,44,104,56,163,0.9418417780899004,3,275,10,586,-0.1112776724611838,3,63,9,294,0.5680495186803755,4,62,39,184,0.7267839846928198,3,296,43,697,-0.06715907378342167
0.0,-0.5690719485282898,0.9717769622802734,0.1372409611940384,1.69705331325531,0.04432415962219238,0.27545884251594543,2.5422937870025635,508,73,202,9,28,204,267,166,476,156,161,382,172,8,680,26,439,-0.056096106822971246,70,245,154,338,0.4344082730740786,63,374,140,648,-0.04449807674812718,3,181,15,328,0.1347412787304974,28,200,50,333,0.9108317399707311,0,376,104,554,-0.04533773988717831,148,6,656,16,415,-0.06559230709739411,70,221,136,314,0.4224755814054478,42,350,116,624,-0.05894688686251542,2,157,10,304,0.10783828253910699,28,176,49,309,0.8783440049081479,0,352,104,530,-0.05357855829922627
