label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,intersection_count_grad_cam_pp_0,intersection_count_grad_cam_pp_1,intersection_count_grad_cam_pp_2,intersection_count_grad_cam_pp_3,intersection_count_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_0,union_count_grad_cam_pp_1,union_count_grad_cam_pp_2,union_count_grad_cam_pp_3,union_count_grad_cam_pp_4,union_count_grad_cam_pp_5,intersection_count_grad_cam_0,intersection_count_grad_cam_1,intersection_count_grad_cam_2,intersection_count_grad_cam_3,intersection_count_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_0,union_count_grad_cam_1,union_count_grad_cam_2,union_count_grad_cam_3,union_count_grad_cam_4,union_count_grad_cam_5
0.0,-7.166943073272705,49.50194549560547,0.02690282091498375,28.352487564086914,0.12302807718515396,0.0016541732475161552,7.544284343719482,482,0,241,20,0,281,0,502,0,20,0,261,19,40,0,20,1,301,0,500,0,18,0,259,18,38,0,18,0,299
0.0,-5.947091579437256,17.743791580200195,0.0021348088048398495,11.41978931427002,0.034841012209653854,0.0004062980005983263,24.726469039916992,241,0,367,0,0,416,0,243,0,2,0,369,0,2,0,2,2,418,0,241,0,0,0,367,0,0,0,0,0,416
0.0,-5.3114914894104,37.45856475830078,0.011115229688584805,30.481502532958984,0.09940914809703827,0.008215622045099735,9.5045166015625,412,12,369,7,3,221,6,477,12,77,29,434,6,72,3,68,9,286,5,453,12,53,11,410,6,48,3,44,4,262
0.0,-6.385852336883545,24.11751365661621,0.002746924525126815,19.72826385498047,0.01486203446984291,0.0013097594492137432,5.232661724090576,529,0,291,0,0,204,5,536,0,7,1,298,0,7,0,7,1,211,0,529,0,0,0,291,0,0,0,0,0,204
0.0,-8.291483879089355,12.8853178024292,0.0009681181982159615,16.083480834960938,0.028772810474038124,0.00031668556039221585,25.78008270263672,251,0,398,0,0,375,0,254,0,3,0,401,0,3,0,3,3,378,0,251,0,0,0,398,0,0,0,0,0,375
0.0,-8.33874225616455,68.61975860595703,7.745691982563585e-05,30.79292106628418,0.010105613619089127,0.0018246774561703205,7.409018039703369,581,0,287,0,0,156,0,581,0,0,0,287,0,0,0,0,0,156,0,581,0,0,0,287,0,0,0,0,0,156
0.0,-7.019644260406494,16.036291122436523,0.000980529235675931,28.358604431152344,0.014097501523792744,0.001291352673433721,13.480354309082031,330,2,313,0,0,379,4,349,2,21,3,332,0,19,0,19,10,398,3,338,2,10,2,321,0,8,0,8,1,387
0.0,-1.724926233291626,12.688249588012695,0.8394112586975098,12.176128387451172,0.14052815735340118,0.9475472569465637,1.9914506673812866,600,11,123,12,7,271,3,643,11,54,5,166,12,55,7,50,5,314,0,629,10,40,0,152,11,41,7,36,1,300
0.0,-6.54493522644043,29.56460952758789,0.00015186391829047352,24.541635513305664,0.011876462027430534,0.0008529893239028752,6.609710216522217,515,0,185,0,0,324,1,517,0,2,0,187,0,2,0,2,1,326,0,515,0,0,0,185,0,0,0,0,0,324
0.0,-7.180823802947998,17.334684371948242,0.00023979337129276246,28.264705657958984,0.025205835700035095,0.0016845297068357468,15.361560821533203,380,0,338,2,1,303,0,384,0,4,0,342,2,6,1,5,1,307,0,384,0,4,0,342,2,6,1,5,1,307
0.0,-8.100162506103516,7.835398197174072,0.0001775150594767183,4.719020843505859,0.014753577299416065,0.0033051008358597755,53.51131057739258,190,2,125,0,1,706,0,208,2,20,4,143,0,18,1,19,11,724,0,194,2,6,1,129,0,4,1,5,0,710
0.0,-7.724648952484131,28.2247371673584,0.15996399521827698,23.00027084350586,0.006234913598746061,0.02243996597826481,7.841442584991455,532,30,157,0,4,301,1,583,30,81,6,208,0,51,3,55,11,352,1,569,29,67,1,194,0,37,3,41,3,338
0.0,-6.836488246917725,6.281933784484863,6.208774721017107e-05,3.3724727630615234,0.024332670494914055,0.0013987983111292124,30.512226104736328,439,0,106,0,0,479,2,442,0,3,1,109,0,3,0,3,0,482,0,439,0,0,0,106,0,0,0,0,0,479
0.0,-5.950799465179443,4.907252788543701,0.004184669349342585,5.770732402801514,0.015255720354616642,7.926178659545258e-05,26.610637664794922,467,2,122,1,0,432,1,481,2,16,7,136,1,15,0,14,3,446,0,474,2,9,2,129,1,8,0,7,2,439
0.0,-7.7470879554748535,18.29047393798828,1.3354007023735903e-05,24.50960350036621,0.02202891744673252,0.0008294098079204559,20.436525344848633,343,0,268,0,0,413,0,343,0,0,0,268,0,0,0,0,0,413,0,343,0,0,0,268,0,0,0,0,0,413
0.0,-4.273667812347412,35.23320770263672,2.5375778675079346,25.434803009033203,1.3193480968475342,1.029084324836731,11.34084701538086,309,109,387,17,23,179,3,481,78,281,8,559,17,189,22,195,44,351,2,436,77,236,1,514,17,144,22,150,8,306
0.0,4.060550212860107,3.519584894180298,7.48336124420166,5.015596389770508,8.003626823425293,4.061677932739258,15.47266960144043,198,153,93,74,60,446,4,547,151,502,8,442,69,423,44,409,73,795,2,480,148,435,2,375,67,356,38,342,25,728
0.0,-6.35133695602417,31.061498641967773,0.08244797587394714,29.713973999023438,0.006424540653824806,0.06960196793079376,9.072874069213867,454,17,298,0,3,252,7,474,5,37,1,318,0,20,3,23,4,272,3,467,5,30,1,311,0,13,3,16,1,265
1.0,14.500090599060059,1.6291265487670898,20.980823516845703,2.543842077255249,42.658050537109375,16.40018653869629,10.103031158447266,182,236,76,143,87,300,3,665,219,719,5,559,134,626,86,570,36,783,0,637,219,691,4,531,134,598,85,542,13,755
1.0,-1.343306303024292,71.15473175048828,6.809245586395264,70.70630645751953,4.567107200622559,3.9223601818084717,13.34543228149414,231,144,408,17,64,160,3,516,133,429,16,693,17,302,63,349,53,445,2,463,130,376,6,640,17,249,63,296,14,392
0.0,-11.307587623596191,43.835594177246094,1.1570451259613037,42.138729095458984,0.8577823638916016,0.3438345491886139,44.11969757080078,213,59,371,24,9,348,6,383,51,229,14,541,19,194,9,179,71,518,1,304,51,150,3,462,17,115,8,100,11,439
0.0,-3.0369627475738525,5.485523223876953,2.1096584796905518,8.68126106262207,2.3621857166290283,1.1939040422439575,21.008460998535156,203,84,163,52,40,482,6,456,75,337,4,416,50,305,30,293,88,735,2,373,74,254,2,333,49,222,27,210,16,652
0.0,3.3864173889160156,11.597993850708008,4.7149763107299805,19.76259422302246,5.00534200668335,1.0798667669296265,6.076194763183594,316,53,356,71,13,215,6,513,43,250,25,553,71,268,13,210,39,412,3,451,43,188,5,491,68,206,13,148,3,350
0.0,-4.038028717041016,19.193885803222656,0.7080537676811218,18.58844757080078,2.0563297271728516,1.7651256322860718,48.21699905395508,166,21,168,21,30,618,0,298,21,153,9,300,17,153,30,162,55,750,0,245,18,100,2,247,17,100,30,109,12,697
0.0,-5.169905185699463,6.884523868560791,0.7432716488838196,5.943393230438232,1.422021508216858,0.5318484306335449,38.742897033691406,200,53,87,52,16,616,8,432,43,285,7,319,51,284,16,248,107,848,2,314,40,167,3,201,50,166,15,130,4,730
0.0,-4.6359076499938965,77.80207061767578,1.778456211090088,54.976261138916016,1.9723793268203735,1.1893686056137085,4.2549967765808105,451,17,465,13,19,59,0,517,15,83,2,531,13,79,18,85,18,125,0,496,14,62,0,510,13,58,17,64,1,104
0.0,-5.866343021392822,40.708065032958984,0.11827762424945831,38.48814010620117,0.10640867054462433,0.03805253654718399,5.95448637008667,575,3,207,5,0,234,10,612,3,40,1,244,5,42,0,37,18,271,2,584,2,12,0,216,5,14,0,9,0,243
0.0,-5.197880744934082,2.0011367797851562,0.26374009251594543,1.9587578773498535,0.45328983664512634,0.4574725329875946,32.46394348144531,469,18,61,8,12,456,0,525,13,74,0,117,8,64,12,68,23,512,0,502,13,51,0,94,6,41,11,45,3,489
0.0,-5.318165302276611,59.12914276123047,1.0746188163757324,37.39801025390625,0.5688026547431946,0.4488449692726135,4.676863670349121,347,132,305,31,53,156,12,642,128,427,33,600,26,326,49,348,47,451,8,573,127,358,21,531,24,257,41,279,5,382
0.0,-9.145418167114258,136.76060485839844,0.0012024964671581984,70.8970718383789,0.021635005250573158,0.00021593782003037632,8.650344848632812,501,0,389,0,0,134,4,507,0,6,1,395,0,6,0,6,1,140,0,501,0,0,0,389,0,0,0,0,0,134
0.0,-7.964505672454834,118.12662506103516,0.1764610856771469,21.759586334228516,0.13951680064201355,0.01421347912400961,9.242971420288086,757,17,172,10,0,68,11,798,11,58,1,213,7,51,0,41,11,109,6,783,11,43,0,198,7,36,0,26,2,94
0.0,-4.250540256500244,11.391789436340332,0.41839638352394104,2.07417631149292,0.31509003043174744,0.061151158064603806,8.50008773803711,405,126,97,29,34,333,5,606,121,327,5,298,28,230,32,235,10,534,2,589,120,310,1,281,28,213,32,218,1,517
0.0,-1.7857768535614014,1.1107516288757324,0.3903805613517761,1.3789466619491577,0.0712113305926323,1.2409242391586304,14.31331729888916,416,63,127,2,51,365,2,518,19,165,2,229,0,104,40,153,39,467,1,481,19,128,0,192,0,67,40,116,5,430
0.0,-3.653432846069336,2.9608917236328125,0.023643605411052704,2.2428696155548096,0.02057419903576374,0.028098290786147118,7.129087924957275,365,58,222,3,18,358,1,403,8,96,6,260,3,41,16,56,4,396,1,393,8,86,1,250,3,31,15,46,0,386
0.0,-5.2925615310668945,31.867597579956055,1.589605689048767,6.702823638916016,0.605934739112854,5.676990032196045,21.416507720947266,407,51,102,5,75,384,8,618,49,262,8,313,5,216,74,286,67,595,1,553,48,197,2,248,4,151,74,221,17,530
0.0,-5.3904242515563965,24.462156295776367,0.06795233488082886,8.825065612792969,0.20126228034496307,0.045164741575717926,21.46456527709961,516,9,193,10,6,290,3,552,9,45,3,229,10,46,6,42,5,326,3,548,9,41,3,225,10,42,6,38,1,322
0.0,-5.7011590003967285,10.976909637451172,0.004106414970010519,8.113554954528809,0.06190219894051552,0.0005851567257195711,14.31220817565918,453,5,249,2,0,315,4,471,5,23,5,267,0,20,0,18,4,333,0,463,5,15,5,259,0,12,0,10,0,325
0.0,-5.776315689086914,50.390464782714844,1.7243237495422363,27.802520751953125,1.007090449333191,2.1395533084869385,30.575538635253906,289,59,203,17,55,401,24,477,49,247,6,391,17,205,55,243,37,589,7,430,49,200,3,344,16,158,49,196,17,542
0.0,-2.3833513259887695,100.27287292480469,0.8485518097877502,28.36444664001465,1.4587445259094238,3.9701974391937256,5.549912452697754,635,33,220,24,58,54,16,776,27,174,17,361,22,165,50,199,9,195,7,751,27,149,7,336,21,140,50,174,4,170
0.0,-5.901756286621094,18.76671600341797,0.012488841079175472,12.743001937866211,0.263136625289917,0.037711020559072495,11.620319366455078,326,5,268,21,0,404,1,365,4,44,4,307,21,60,0,39,9,443,0,353,4,32,2,295,19,48,0,27,2,431
0.0,-3.23751163482666,9.168434143066406,0.14896263182163239,1.636113166809082,0.035369448363780975,0.10911884903907776,8.036832809448242,331,149,151,2,58,333,12,599,147,417,18,419,2,270,57,326,32,601,8,575,146,393,10,395,2,246,57,302,21,577
0.0,-0.6433837413787842,0.25083398818969727,1.0109981298446655,0.6299307346343994,0.9423397779464722,1.466109275817871,9.211307525634766,461,41,67,39,35,381,0,633,33,213,2,239,21,211,35,207,81,553,0,560,33,140,0,166,20,138,32,134,14,480
0.0,-6.095909118652344,47.05645751953125,0.0007329346262849867,51.77503967285156,0.024420320987701416,0.0007049790001474321,5.627358913421631,367,0,560,0,0,97,0,367,0,0,0,560,0,0,0,0,0,97,0,367,0,0,0,560,0,0,0,0,0,97
0.0,-1.9910660982131958,31.78244972229004,1.0426594018936157,32.37767028808594,1.4634870290756226,2.2682206630706787,12.276665687561035,350,17,392,27,27,211,8,464,17,131,6,506,27,141,22,141,34,325,4,421,16,88,1,463,27,98,21,98,2,282
0.0,-5.025567531585693,61.143489837646484,0.999937117099762,42.95511245727539,0.3106480836868286,0.265684574842453,4.232741832733154,468,35,452,6,12,51,3,512,16,79,4,496,5,50,11,56,5,95,3,504,16,71,0,488,4,42,11,48,2,87
0.0,-3.691525936126709,0.5869044065475464,1.0431262254714966,2.097249746322632,1.0722312927246094,0.4904014766216278,31.75539779663086,205,55,125,35,8,596,4,390,52,240,14,310,35,220,7,193,73,781,1,309,51,159,5,229,32,139,6,112,9,700
0.0,-1.0063326358795166,17.354106903076172,1.4647423028945923,21.73088836669922,5.740929126739502,0.3222825527191162,6.939460277557373,294,38,461,39,4,188,4,411,37,155,25,578,23,156,4,121,24,305,2,374,37,118,6,541,23,119,4,84,8,268
0.0,5.540242671966553,20.857315063476562,7.3960700035095215,20.14837646484375,11.759481430053711,8.70936107635498,0.7159704566001892,456,84,205,88,61,130,20,729,82,357,7,478,87,361,60,334,17,403,7,689,79,317,1,438,83,321,60,294,3,363
0.0,-1.9208827018737793,2.7188072204589844,0.7565533518791199,2.5322635173797607,1.2514430284500122,0.20654337108135223,8.378582000732422,473,28,126,59,3,335,2,553,15,108,0,206,58,139,3,83,2,415,1,549,15,104,0,202,55,135,3,79,2,411
0.0,-0.6790443062782288,4.638421058654785,5.26447868347168,4.832287788391113,5.8213324546813965,4.678608417510986,25.580402374267578,188,145,88,74,69,460,6,572,137,529,6,472,65,458,58,453,112,844,4,453,128,410,1,353,60,339,57,334,15,725
0.0,-6.236504554748535,51.08697509765625,0.15218713879585266,51.013370513916016,0.9459468126296997,0.06789111346006393,6.1143293380737305,442,2,499,14,0,67,1,463,2,23,2,520,14,35,0,21,2,88,0,456,2,16,1,513,11,28,0,14,0,81
0.0,-4.066368103027344,6.449538230895996,1.8106368780136108,7.796440601348877,6.727853775024414,3.5091586112976074,25.81385040283203,233,70,274,56,26,365,11,449,54,286,1,490,55,272,26,242,69,581,6,371,47,208,0,412,55,194,22,164,8,503
0.0,-4.955933094024658,7.765838146209717,0.0012397391255944967,11.618603706359863,0.009867758490145206,0.005591436289250851,5.5437726974487305,589,0,238,0,4,193,0,594,0,5,0,243,0,5,2,9,3,198,0,591,0,2,0,240,0,2,2,6,0,195
0.0,-7.4465765953063965,58.29358673095703,0.6187788844108582,23.11095428466797,0.5029879212379456,0.17361903190612793,14.851388931274414,515,10,159,7,0,333,0,543,10,38,0,187,7,35,0,28,11,361,0,532,9,27,0,176,6,24,0,17,2,350
0.0,-4.357746601104736,5.795060157775879,0.20673586428165436,2.290689468383789,0.05552474036812782,0.0997767224907875,5.565948963165283,435,80,219,5,6,279,5,485,28,130,1,269,3,55,6,56,7,329,2,477,28,122,1,261,3,47,6,48,2,321
0.0,-8.010308265686035,76.6810302734375,0.4057632088661194,42.726470947265625,0.2431698441505432,0.4144170582294464,14.194685935974121,405,35,356,5,19,204,4,477,34,107,0,428,5,77,11,91,18,276,0,451,32,81,0,402,3,51,11,65,0,250
0.0,-8.47281551361084,29.234277725219727,0.24210064113140106,15.515361785888672,0.14287176728248596,0.1797216534614563,22.03428840637207,515,7,193,5,0,304,8,585,7,77,3,263,5,75,0,70,47,374,3,531,7,23,0,209,2,21,0,16,4,320
0.0,-4.181545257568359,33.99812698364258,0.004137821029871702,18.943784713745117,0.012839478440582752,0.0009172228747047484,1.4058618545532227,539,5,349,0,0,131,0,543,0,9,1,353,0,4,0,4,3,135,0,539,0,5,0,349,0,0,0,0,0,131
0.0,-9.52660083770752,77.36643981933594,0.18642525374889374,14.655741691589355,0.42651674151420593,0.7423523664474487,28.317127227783203,559,0,129,12,14,310,3,635,0,76,3,205,8,88,14,90,48,386,0,582,0,23,1,152,5,35,12,37,5,333
0.0,-2.813534736633301,112.0186996459961,2.0985023975372314,15.782055854797363,1.8794478178024292,4.869426250457764,20.909746170043945,512,75,137,23,76,201,7,742,64,305,9,367,23,253,75,306,52,431,0,690,62,253,5,315,22,201,75,254,14,379
0.0,-6.140234470367432,27.862939834594727,0.6652451753616333,6.930057048797607,0.4633611738681793,0.5520719289779663,13.220921516418457,634,12,88,14,2,274,10,719,12,97,0,173,11,99,0,87,52,359,0,656,9,34,0,110,11,36,0,24,2,296
0.0,-6.088918685913086,35.06007766723633,0.16467010974884033,21.26540756225586,0.012604938820004463,0.8849109411239624,8.80044937133789,568,0,164,0,9,283,0,589,0,21,0,185,0,21,8,30,13,304,0,576,0,8,0,172,0,8,8,17,0,291
0.0,-4.485547065734863,80.14693450927734,3.08158278465271,58.68345642089844,4.641385555267334,1.4437978267669678,8.09538459777832,418,33,357,46,12,158,8,540,31,155,11,479,41,168,12,134,19,280,4,508,30,123,1,447,40,136,12,102,3,248
0.0,-7.610204219818115,35.012420654296875,0.0014468373265117407,21.9199275970459,0.1954592764377594,0.0002124440361512825,2.4723150730133057,677,1,147,29,0,170,0,708,0,32,1,178,29,60,0,31,1,201,0,705,0,29,0,175,28,57,0,28,0,198
0.0,-6.641904830932617,3.1957449913024902,0.001452755881473422,4.764695644378662,0.05915775150060654,0.01798843964934349,41.852970123291016,402,0,106,10,0,506,0,408,0,6,0,112,0,16,0,6,6,512,0,402,0,0,0,106,0,10,0,0,0,506
0.0,-17.553491592407227,38.46651077270508,0.5043866634368896,81.87284088134766,0.24228458106517792,0.26409903168678284,39.01679229736328,404,33,234,4,11,338,10,510,22,139,10,340,2,110,7,117,55,444,4,447,22,76,2,277,2,47,4,54,9,381
0.0,-4.151536464691162,8.631448745727539,1.0107852220535278,7.418594837188721,0.6296395659446716,0.821840763092041,11.806790351867676,279,94,132,13,36,470,3,536,87,351,14,389,13,270,36,293,104,727,1,434,84,249,6,287,11,168,36,191,17,625
0.0,-8.195490837097168,15.354358673095703,0.000318184494972229,5.642035961151123,0.018082233145833015,0.0004540389636531472,34.42536163330078,383,0,101,0,0,540,0,384,0,1,0,102,0,1,0,1,1,541,0,383,0,0,0,101,0,0,0,0,0,540
0.0,-7.493712902069092,75.969482421875,0.00124870624858886,47.96122360229492,0.00949481688439846,0.0005381056107580662,4.467802047729492,450,5,450,0,0,119,1,466,5,21,9,466,0,16,0,16,1,135,1,465,5,20,8,465,0,15,0,15,1,134
0.0,-7.098259925842285,53.9237174987793,2.8000552654266357,77.83799743652344,4.705603122711182,2.7446446418762207,33.59037399291992,177,133,265,20,43,386,27,506,121,462,44,594,19,349,43,372,75,715,5,404,120,360,9,492,18,247,42,270,33,613
0.0,-6.149351119995117,14.507944107055664,0.7437705993652344,11.390778541564941,0.4979945123195648,0.7481669783592224,19.320138931274414,381,39,147,15,26,416,4,540,38,198,11,306,14,174,24,185,68,575,0,461,34,119,2,227,13,95,20,106,11,496
0.0,-8.04554271697998,100.60621643066406,0.09067836403846741,21.03199005126953,0.3606918752193451,0.007419683504849672,10.031139373779297,581,0,356,18,2,67,6,604,0,23,5,379,12,41,0,25,0,90,0,595,0,14,2,370,12,32,0,16,0,81
0.0,-9.86217975616455,14.628645896911621,0.4866550862789154,13.628558158874512,0.3531832993030548,0.8784855604171753,23.309467315673828,284,93,350,13,17,267,4,444,70,253,2,510,5,173,16,177,63,427,4,396,67,205,0,462,4,125,14,129,23,379
0.0,-5.715904712677002,70.71507263183594,0.010531362146139145,17.205419540405273,0.013485745526850224,0.15011130273342133,17.02903175354004,582,6,264,0,7,165,0,611,6,35,12,293,0,29,7,36,4,194,0,599,6,23,2,281,0,17,7,24,2,182
0.0,-1.0752606391906738,9.570305824279785,0.37836599349975586,10.71908187866211,0.5078867077827454,0.08448777347803116,1.267269253730774,408,99,373,17,15,112,50,674,96,365,88,639,16,283,14,281,2,378,39,607,95,298,35,572,16,216,14,214,0,311
0.0,-0.1946270763874054,16.742063522338867,3.3171730041503906,9.127296447753906,1.6648638248443604,1.3016655445098877,11.854183197021484,242,162,206,27,22,365,1,488,118,408,6,452,25,273,19,268,77,611,0,426,118,346,5,390,24,211,19,206,18,549
0.0,5.28518533706665,8.027791023254395,8.1647367477417,5.147213935852051,12.02479076385498,2.6282057762145996,12.53285026550293,232,161,135,85,34,377,8,600,134,529,6,503,85,453,31,402,104,745,6,520,133,449,2,423,84,373,31,322,32,665
0.0,0.13854029774665833,0.4420943856239319,0.8339971899986267,0.65175861120224,1.2744359970092773,0.6760377883911133,3.934744119644165,403,51,95,109,22,344,1,571,49,219,3,263,79,277,22,190,14,512,0,560,48,208,2,252,77,266,22,179,8,501
0.0,-9.166106224060059,142.67550659179688,0.0115619245916605,88.6261978149414,0.018175793811678886,0.0031249267049133778,7.485473155975342,551,2,428,0,0,43,6,561,2,12,2,438,0,10,0,10,0,53,1,554,2,5,0,431,0,3,0,3,0,46
0.0,3.2673237323760986,1.4143524169921875,5.55195426940918,1.6878396272659302,8.571297645568848,2.3959991931915283,17.42904281616211,128,109,48,85,30,624,2,439,107,420,1,359,73,396,30,341,98,935,2,375,106,356,1,295,71,332,30,277,37,871
0.0,-4.974912643432617,20.005916595458984,0.005765472073107958,13.81058120727539,0.02164309285581112,0.019250329583883286,2.7531323432922363,570,0,250,0,1,203,2,578,0,8,1,258,0,8,1,9,4,211,1,572,0,2,0,252,0,2,1,3,0,205
0.0,-3.405135154724121,43.60234832763672,3.2520079612731934,31.31340980529785,0.8205901980400085,5.74100923538208,19.215076446533203,305,76,335,18,94,196,15,566,71,337,17,596,18,279,85,355,55,457,5,484,70,255,4,514,18,197,75,273,7,375
0.0,-2.7923154830932617,12.495250701904297,0.02998928911983967,8.703653335571289,0.05919885262846947,0.06858315318822861,2.279367446899414,325,36,551,0,13,99,0,351,11,62,2,577,0,26,12,39,1,125,0,349,11,60,1,575,0,24,12,37,0,123
0.0,-4.624182224273682,16.609352111816406,0.168521910905838,11.088624954223633,0.7105044722557068,0.11101849377155304,3.885410785675049,578,32,215,11,4,184,0,638,17,92,2,275,11,71,4,64,26,244,0,618,17,72,1,255,11,51,4,44,7,224
0.0,-1.9222874641418457,11.15969181060791,0.054425839334726334,8.00158977508545,0.0426056869328022,0.12822680175304413,3.4670250415802,291,34,493,0,31,175,0,342,17,85,10,544,0,51,20,82,4,226,0,336,17,79,5,538,0,45,20,76,3,220
0.0,-6.947473049163818,55.872711181640625,1.4315825700759888,27.091506958007812,0.6411242485046387,1.9634928703308105,20.466796875,383,60,273,2,73,233,4,542,57,219,10,432,2,161,53,232,33,392,4,506,57,183,4,396,2,125,51,196,5,356
0.0,-4.25140905380249,36.80223083496094,0.28107109665870667,21.423973083496094,0.8382823467254639,2.475175380706787,11.203808784484863,352,40,246,21,76,289,10,552,40,240,16,446,21,221,71,276,42,489,5,503,40,191,6,397,21,172,67,227,12,440
0.0,-5.263754367828369,42.52028274536133,1.1439213752746582,29.062774658203125,0.40971940755844116,0.11466262489557266,8.883527755737305,421,100,258,23,32,190,2,577,61,256,1,414,20,179,29,188,43,346,0,535,59,214,1,372,20,137,29,146,5,304
